310	3016+1323	0	71984	1	100673at6656_7004_0:0002cb|TCONS_00024529|+|104|7.958e-24|1|3016|4338|3016[3016]:4338[4338]:1323[1323]
311	834+381	0	141431	1	119438at6656_88015_0:00263d|TCONS_00018672|+|54|8.96e-09|1|834|1214|834[834]:1214[1214]:381[381]
314	579+1665	0	66999	1	70078at6656_7165_0:000e2e|TCONS_00014211|+|1120|0|1|579|2243|579[579]:2243[2243]:1665[1665]
316	374+1173	0	148172	1	98544at6656_218467_0:002450|TCONS_00025240|+|113|1.554e-26|1|374|1546|374[374]:1546[1546]:1173[1173]
317	891+1542	0	17359	1	147657at6656_286306_0:001f77|TCONS_00024536|+|126|1.897e-30|1|891|2432|891[891]:2432[2432]:1542[1542]
322	3331+801	0	27264	1	58110at6656_1629725_0:001335|TCONS_00028120|+|113|1.554e-26|1|3331|4131|3331[3331]:4131[4131]:801[801]
324	1506+231	0	86589	1	109484at6656_43151_0:00269f|TCONS_00027616|+|156|1.767e-39|1|1506|1736|1506[1506]:1736[1736]:231[231]
326	1026+432	0	44235	1	80689at6656_35570_0:001429|TCONS_00019905|+|72|3.418e-14|1|1026|1457|1026[1026]:1457[1457]:432[432]
330	689+1944	0	144416	1	4864at6656_45779_0:0009cb|TCONS_00024115|+|89|2.608e-19|1|689|2632|689[689]:2632[2632]:1944[1944]
333	107+1827	0	122413	1	53298at6656_294128_0:002c73|TCONS_00014320|+|629|7.245e-182|1|107|1933|107[107]:1933[1933]:1827[1827]
335	2188+1029	0	43434	1	87103at6656_224129_0:001af6|TCONS_00025710|+|192|2.571e-50|1|2188|3216|2188[2188]:3216[3216]:1029[1029]
339	854+351	0	134965	1	107427at6656_7038_0:0019e3|TCONS_00016126|+|77|1.068e-15|1|854|1204|854[854]:1204[1204]:351[351]
341	710+1032	0	43434	1	87103at6656_224129_0:001af6|TCONS_00027624|+|183|1.316e-47|1|710|1741|710[710]:1741[1741]:1032[1032]
342	464+870	0	99351	1	59833at6656_7539_0:002f06|TCONS_00017710|+|113|1.554e-26|1|464|1333|464[464]:1333[1333]:870[870]
343	96+1875	0	46032	1	55932at6656_7165_0:000f9f|TCONS_00014372|+|1237|0|1|96|1970|96[96]:1970[1970]:1875[1875]
348	244+3423	0	160923	1	20093at6656_69004_0:0020b1|TCONS_00014394|+|2228|0|1|244|3666|244[244]:3666[3666]:3423[3423]
351	768+507	0	2311	1	123631at6656_35570_0:00266c|TCONS_00024147|+|91|6.519e-20|1|768|1274|768[768]:1274[1274]:507[507]
351	162+1245	0	10956	1	980at6656_1218281_0:0025fb|TCONS_00024147|+|141|5.79e-35|1|162|1406|162[162]:1406[1406]:1245[1245]
351	849+435	0	94553	1	123631at6656_108931_0:000ba4|TCONS_00024147|+|85|4.172e-18|1|849|1283|849[849]:1283[1283]:435[435]
353	98+438	0	40363	1	135834at6656_69004_0:002709|TCONS_00016198|+|309|1.548e-85|1|98|535|98[98]:535[535]:438[438]
355	49+855	0	98452	1	139217at6656_7165_0:001043|TCONS_00016210|+|520|4.702e-149|1|49|903|49[49]:903[903]:855[855]
359	1640+261	0	60185	1	135391at6656_40932_0:001554|TCONS_00018873|+|55|4.48e-09|1|1640|1900|1640[1640]:1900[1900]:261[261]
360	1570+1008	0	140388	1	95524at6656_7165_0:00108d|TCONS_00014478|+|686|5.027e-199|1|1570|2577|1570[1570]:2577[2577]:1008[1008]
361	235+1224	0	147373	1	98544at6656_126957_0:001ba6|TCONS_00014489|+|121|6.071e-29|1|235|1458|235[235]:1458[1458]:1224[1224]
362	194+276	0	166912	1	135123at6656_7227_0:001548|TCONS_00026443|+|64|8.75e-12|1|194|469|194[194]:469[469]:276[276]
365	669+2160	0	4097	1	57624at6656_7165_0:0010d6|TCONS_00026444|+|1422|0|1|669|2828|669[669]:2828[2828]:2160[2160]
366	424+633	0	96238	1	128030at6656_30019_0:00245b|TCONS_00023442|+|59|2.8e-10|1|424|1056|424[424]:1056[1056]:633[633]
369	214+747	0	74910	1	37297at6656_246812_0:001817|TCONS_00016313|+|196|1.607e-51|1|214|960|214[214]:960[960]:747[747]
369	1911-735	0	80152	-1	37297at6656_246812_0:001818|TCONS_00016313|-|196|1.607e-51|1|1177|1911|1911[1911]:1177[1177]:735[735]
372	638+411	0	133604	1	132857at6656_411798_0:001eb2|TCONS_00016335|+|62|3.5e-11|1|638|1048|638[638]:1048[1048]:411[411]
375	193+3570	0	67001	1	16630at6656_7165_0:00117d|TCONS_00016360|+|2305|0|1|193|3762|193[193]:3762[3762]:3570[3570]
378	328+1509	0	82727	1	90126at6656_7165_0:0011bc|TCONS_00016377|+|1033|1.754e-303|1|328|1836|328[328]:1836[1836]:1509[1509]
385	2147+975	0	13624	1	132340at6656_54969_0:0029cc|TCONS_00021540|+|316|1.209e-87|1|2147|3121|2147[2147]:3121[3121]:975[975]
391	2959+729	0	126141	1	22358at6656_114398_0:002012|TCONS_00026788|+|183|1.316e-47|1|2959|3687|2959[2959]:3687[3687]:729[729]
393	416+1029	0	157590	1	98544at6656_114398_0:001dd2|TCONS_00018144|+|99|2.546e-22|1|416|1444|416[416]:1444[1444]:1029[1029]
396	1393+594	0	56004	1	134073at6656_6832_0:000ea7|TCONS_00014697|+|65|4.375e-12|1|1393|1986|1393[1393]:1986[1986]:594[594]
403	1177+177	0	115427	1	116117at6656_104452_0:00158e|TCONS_00016514|+|48|5.734e-07|1|1177|1353|1177[1177]:1353[1353]:177[177]
403	206+1148	0	145749	1	116117at6656_7200_0:0018f0|TCONS_00016514|+|200|1.004e-52|2|206|1353|206[206]:553[553]:348[348]|1177[1192]:1353[1353]:177[162]
405	265+3078	0	40792	1	39809at6656_7165_0:0012fc|TCONS_00019044|+|2003|0|1|265|3342|265[265]:3342[3342]:3078[3078]
408	1683+786	0	14385	1	75704at6656_7038_0:000334|TCONS_00020269|+|187|8.228e-49|1|1683|2468|1683[1683]:2468[2468]:786[786]
411	850+2175	0	117786	1	124707at6656_39758_0:00272e|TCONS_00019066|+|180|1.053e-46|1|850|3024|850[850]:3024[3024]:2175[2175]
414	492+1104	0	129158	1	48195at6656_62625_0:001c80|TCONS_00014792|+|295|2.535e-81|1|492|1595|492[492]:1595[1595]:1104[1104]
424	2333+585	0	56429	1	91946at6656_7130_0:001b39|TCONS_00020361|+|71|6.836e-14|1|2333|2917|2333[2333]:2917[2917]:585[585]
424	944+780	0	144419	1	91946at6656_45779_0:00100a|TCONS_00020361|+|74|8.544e-15|1|944|1723|944[944]:1723[1723]:780[780]
427	200+744	0	45553	1	122526at6656_6850_0:0018b0|TCONS_00028475|+|111|6.217e-26|1|200|943|200[200]:943[943]:744[744]
427	1653+810	0	159376	1	122526at6656_32264_0:001c04|TCONS_00028475|+|130|1.186e-31|1|1653|2462|1653[1653]:2462[2462]:810[810]
430	0+1689	0	166597	1	11384at6656_7165_0:001447|TCONS_00019153|+|1061|6.533e-312|1|0|1688|0[0]:1688[1688]:1689[1689]
447	142+567	0	88934	1	139553at6656_79782_0:000333|TCONS_00016819|+|59|2.8e-10|1|142|708|142[142]:708[708]:567[567]
